Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
178,19,8.481154,73508,73.508,4.714009,1.257281,2.368703,21.604702,0.000776,0.000535,0.000578,0.001107,0.040786,0.011739,0.002807,0.318693,0.006578,0.004534,0.004901,0.009389,"Agriochoerus_sp.,Anoplotherium_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Bathygenys_reevesi,Cebochoerus_sp.,Dacrytherium_sp.,Dalanistes_ahmedi,Diplobune_sp.,Dorudon_atrox,Eotylopus_sp.,Leptotragulus_sp.,Oxacron_sp.,Protoreodon_petersoni,Protylopus_sp.,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
179,7,5.297891,74390,74.39,4.799461,1.777834,2.417897,22.069692,0.000797,0.000543,0.000583,0.001165,0.025478,0.007333,0.001754,0.199077,0.004223,0.002878,0.003087,0.006171,"Anoplotherium_sp.,Bathygenys_reevesi,Dacrytherium_sp.,Diplobune_sp.,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
180,4,3.685472,75255,75.255,5.171,4.734196,2.478553,28.718082,0.000851,0.000535,0.000589,0.001432,0.017724,0.005101,0.00122,0.138488,0.003137,0.001973,0.00217,0.005279,"Bathygenys_reevesi,Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
181,1,11.17477,75795,75.795,5.628266,5.912026,2.562458,33.133267,0.000926,0.000577,0.000595,0.001673,0.05374,0.015468,0.003699,0.41991,0.010343,0.006452,0.006649,0.018699,Bathygenys_reevesi
182,3,2.401255,76188,76.188,5.952815,32.073969,2.558765,109.227352,0.000935,0.000493,0.000596,0.001916,0.011548,0.003324,0.000795,0.090231,0.002244,0.001184,0.001431,0.004602,"Eotylopus_sp.,Leptotragulus_sp.,Protylopus_sp."
183,1,4.228188,76179,76.179,5.666417,7.724376,2.56121,39.98516,0.000914,0.00056,0.000596,0.001596,0.020334,0.005852,0.0014,0.158881,0.003863,0.002369,0.00252,0.006749,Leptotragulus_sp.
184,2,2.793274,76741,76.741,5.729212,3.908909,2.603314,28.712298,0.000958,0.000509,0.0006,0.001659,0.013433,0.003866,0.000925,0.104962,0.002676,0.001421,0.001676,0.004633,"Eotylopus_sp.,Protylopus_sp."
185,1,5.646533,77127,77.127,6.183943,6.554478,2.650147,37.695191,0.001031,0.000438,0.000604,0.002817,0.027155,0.007816,0.001869,0.212178,0.005824,0.002473,0.003411,0.015907,Eotylopus_sp.
186,1,2.788842,77459,77.459,6.51985,7.745038,2.70776,39.044547,0.001086,0.000501,0.000608,0.002177,0.013412,0.00386,0.000923,0.104795,0.00303,0.001397,0.001696,0.006072,Protylopus_sp.
187,3,7.445973,74991,74.991,5.034313,1.76509,2.455516,24.886277,0.000826,0.000569,0.000587,0.001497,0.035808,0.010306,0.002465,0.279795,0.006153,0.004239,0.004369,0.011148,"Anoplotherium_sp.,Dacrytherium_sp.,Diplobune_sp."
188,2,4.019251,75964,75.964,5.689087,5.732404,2.553429,33.660646,0.000946,0.000546,0.000594,0.001943,0.019329,0.005563,0.00133,0.15103,0.003804,0.002196,0.002388,0.007809,"Dacrytherium_sp.,Diplobune_sp."
189,1,6.121257,76170,76.17,5.963266,9.326593,2.586695,47.07508,0.000969,0.000552,0.000597,0.0018,0.029437,0.008473,0.002026,0.230016,0.005929,0.003381,0.003654,0.011021,Diplobune_sp.
190,1,3.263616,76994,76.994,7.278013,28.647376,2.696837,105.692879,0.001134,0.000391,0.000606,0.002718,0.015695,0.004517,0.00108,0.122636,0.0037,0.001277,0.001976,0.008869,Dacrytherium_sp.
191,1,8.896481,75121,75.121,5.175758,8.04277,2.475361,35.708442,0.000853,0.000705,0.000588,0.002758,0.042784,0.012314,0.002945,0.3343,0.007589,0.006276,0.005231,0.02454,Anoplotherium_sp.
192,12,3.433327,74248,74.248,5.209652,18.911968,2.42248,68.319022,0.000817,0.000498,0.000582,0.001295,0.016511,0.004752,0.001136,0.129013,0.002804,0.001708,0.001998,0.004445,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Cebochoerus_sp.,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
193,1,13.43126,74058,74.058,4.81616,17.197619,2.389141,60.399026,0.000765,0.000511,0.00058,0.000962,0.064592,0.018591,0.004446,0.504702,0.010278,0.006858,0.00779,0.012919,Cebochoerus_sp.
194,11,2.36955,75816,75.816,5.747095,8.596526,2.576057,39.82869,0.000925,0.00054,0.000594,0.001674,0.011395,0.00328,0.000784,0.08904,0.002191,0.001279,0.001406,0.003967,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
195,4,3.645104,76530,76.53,5.796326,8.639825,2.615954,44.00707,0.000952,0.000494,0.000598,0.001791,0.01753,0.005045,0.001207,0.136971,0.003471,0.0018,0.002182,0.006528,"Agriochoerus_sp.,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis"
196,2,3.084942,77694,77.694,7.014843,11.657843,2.730548,63.217348,0.001114,0.000525,0.000608,0.002392,0.014836,0.00427,0.001021,0.115922,0.003436,0.001621,0.001876,0.00738,"Agriochoerus_sp.,Protoreodon_petersoni"
197,1,3.954393,76981,76.981,5.687066,1.295936,2.623994,23.994656,0.000956,0.000514,0.0006,0.001813,0.019017,0.005474,0.001309,0.148593,0.003779,0.002034,0.002373,0.00717,Agriochoerus_sp.
198,1,3.395389,76894,76.894,5.679623,4.15265,2.614276,28.826422,0.000946,0.000628,0.000599,0.001765,0.016329,0.0047,0.001124,0.127587,0.003213,0.002134,0.002034,0.005991,Protoreodon_petersoni
199,2,6.915322,78636,78.636,7.38295,7.358276,2.87658,44.93432,0.001236,0.000579,0.000621,0.003142,0.033256,0.009572,0.002289,0.259855,0.008546,0.004007,0.004292,0.021726,"Oxacron_sp.,Robiacina_lavergnensis"
200,1,4.990339,77503,77.503,6.173524,4.393923,2.71648,32.205885,0.001024,0.000594,0.000607,0.002016,0.023999,0.006907,0.001652,0.18752,0.005112,0.002963,0.003029,0.010063,Robiacina_lavergnensis
201,1,6.387893,78743,78.743,7.184894,2.099197,2.894172,31.086817,0.001233,0.000564,0.000623,0.00255,0.03072,0.008842,0.002114,0.240036,0.007879,0.003605,0.00398,0.016288,Oxacron_sp.
202,7,2.331345,78670,78.67,8.069408,10.141817,2.957196,54.557852,0.001324,0.000505,0.000623,0.002991,0.011212,0.003227,0.000772,0.087604,0.003086,0.001177,0.001453,0.006973,"Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
203,1,4.070236,78559,78.559,7.981754,10.156465,2.937817,62.413571,0.001276,0.000641,0.000621,0.002803,0.019574,0.005634,0.001347,0.152946,0.005193,0.002609,0.002529,0.011409,Dalanistes_ahmedi
204,6,1.884748,85398,85.398,15.517219,48.512209,4.347376,184.640672,0.002436,0.000497,0.000905,0.004784,0.009064,0.002609,0.000624,0.070823,0.004591,0.000937,0.001706,0.009016,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
205,1,3.115675,85642,85.642,16.111772,49.865875,4.43606,187.839628,0.002561,0.000471,0.000934,0.005569,0.014983,0.004313,0.001031,0.117077,0.00798,0.001468,0.00291,0.017353,Rodhocetus_kasrani
206,5,2.606387,99069,99.069,51.810254,63.112566,16.841145,351.315258,0.00846,0.003982,0.004996,0.014465,0.012534,0.003608,0.000863,0.097939,0.02205,0.010379,0.013023,0.037702,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
207,2,3.51334,98284,98.284,33.541286,26.534748,12.31862,206.428863,0.005512,0.003491,0.004043,0.010382,0.016896,0.004863,0.001163,0.13202,0.019366,0.012265,0.014204,0.036475,"Basilosaurus_cetoides,Basilosaurus_isis"
208,1,5.072857,98231,98.231,32.636058,26.615739,12.150091,203.813022,0.005317,0.00101,0.004007,0.008865,0.024396,0.007022,0.001679,0.190621,0.026972,0.005124,0.020326,0.044968,Basilosaurus_cetoides
209,1,3.75275,98314,98.314,33.872458,26.544022,12.283363,211.942073,0.005479,0.000971,0.004039,0.009772,0.018047,0.005194,0.001242,0.141016,0.02056,0.003645,0.015157,0.036673,Basilosaurus_isis
210,3,2.644593,99436,99.436,56.725681,-7.354094,17.347221,1244.005714,0.008694,0.00389,0.005087,0.015986,0.012718,0.003661,0.000875,0.099375,0.022991,0.010287,0.013454,0.042277,"Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
211,1,4.14638,98926,98.926,36.582266,40.779499,13.644813,261.281484,0.005843,0.003713,0.004347,0.00871,0.01994,0.005739,0.001372,0.155807,0.024228,0.015397,0.018023,0.036114,Dorudon_atrox
212,2,2.73882,98973,98.973,40.082252,43.465801,13.923823,305.708488,0.006465,0.004206,0.004399,0.014032,0.013171,0.003791,0.000907,0.102916,0.017707,0.011519,0.012048,0.038431,"Saghacetus_osiris,Zygorhiza_kochii"
213,1,4.652638,99076,99.076,42.305189,183.000346,14.170154,667.489273,0.006475,0.003672,0.004452,0.012937,0.022375,0.00644,0.00154,0.174831,0.030127,0.017083,0.020713,0.060191,Zygorhiza_kochii
214,1,3.955835,99026,99.026,38.273949,43.575049,13.812877,272.908242,0.006176,0.003097,0.004374,0.012987,0.019024,0.005476,0.001309,0.148647,0.024432,0.01225,0.017303,0.051373,Saghacetus_osiris
