Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
192,12,3.433327,100000,100,2374362.882,1834360.386,1270657.001,10300150.57,130538666.7,105979034.3,87698279.14,399685991.7,232.904703,326.198104,246.369329,78.318073,448181929,363860680,301096869.6,1372252707,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Cebochoerus_sp.,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
193,1,13.43126,100000,100,2199118.213,173187.2637,1260665.175,6193780.404,121246402.3,5577239.952,87047698.94,276401094.8,911.12895,1276.095037,963.8029,306.382236,1628491953,74909359.88,1169160277,3712414968,Cebochoerus_sp.
194,11,2.36955,100000,100,4925536.178,2379853.336,1630670.479,20684937.02,270689590.4,107947907.5,106203170.9,847760612.6,160.741852,225.129362,170.034618,54.052116,641412518.9,255787964.1,251653723.5,2008811160,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
195,4,3.645104,100000,100,4405160.977,946689.4877,1540719.365,14970374.06,245397532.6,109091611.1,101362477.5,770527090.8,247.270902,346.318895,261.566064,83.148946,894499527.6,397650268.2,369476772.2,2808651381,"Agriochoerus_sp.,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis"
196,2,3.084942,100000,100,4484255.456,2120481.287,1543182.219,18564139.99,249969292.6,80794430.01,101484608,965825532.6,209.271503,293.098278,221.369853,70.371017,771140769.3,249246130.5,313074129.6,2979515750,"Agriochoerus_sp.,Protoreodon_petersoni"
197,1,3.954393,100000,100,4390407.987,2840123.293,1535458.81,18406230.75,242473235.5,64102141.48,100894489.7,780430106.4,268.251969,375.704236,283.760082,90.204178,958834465.2,253485059.6,398976463.6,3086127350,Agriochoerus_sp.
198,1,3.395389,100000,100,4612755.488,7130738.188,1534026.505,35971042.99,247181271.5,167344396.3,100967797.2,1027361292,230.331124,322.59364,243.646967,77.452665,839276570.2,568199322.6,342824948.1,3488291231,Protoreodon_petersoni
199,2,6.915322,100000,100,4408067.042,4226466.242,1533199.988,22186961.64,242106091.4,148749650.4,100833940,861818588.8,469.110871,657.020122,496.230987,157.746319,1674241580,1028651730,697299163.3,5959753047,"Oxacron_sp.,Robiacina_lavergnensis"
200,1,4.990339,100000,100,4422496.007,1129380.725,1530840.138,17647791.14,243365820.2,92170675.87,100697731.1,825298528.6,338.526865,474.128773,358.097692,113.835279,1214477944,459962918.4,502515814.6,4118519434,Robiacina_lavergnensis
201,1,6.387893,100000,100,4313504.582,1017274.83,1530745.258,15697965.65,237543565.2,81560014.67,100667999.8,698517937.4,433.331962,606.909445,458.383636,145.715066,1517402877,520996646.8,643056411.2,4462057843,Oxacron_sp.
202,7,2.331345,100000,100,1045339305,492983298.1,724481404.1,1299009269,58166987633,39326392264,47769828863,51089898490,158.15016,221.49953,167.293096,53.180617,1.35607E+11,91683387972,1.11368E+11,1.19108E+11,"Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
203,1,4.070236,100000,100,191015727.9,50781109.77,54388605.16,594470433,10502501550,2486026529,3362864612,25758732637,276.110347,386.710402,292.072766,92.846688,42747659897,10118714677,13687652605,1.04844E+11,Dalanistes_ahmedi
204,6,1.884748,100000,100,353356062,18342412.37,71735314.14,1257657927,19455373156,2224578140,4179412543,62538776461,127.854607,179.068648,135.246104,42.993234,36668475646,4192769200,7877139432,1.1787E+11,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
205,1,3.115675,100000,100,340011247.2,125393061.2,71996033.7,1288039982,18737232653,4286244691,4204415757,55977267634,211.35632,296.0182,223.575197,71.072072,58379127345,13354545429,13099593062,1.74407E+11,Rodhocetus_kasrani
206,5,2.606387,100000,100,1495555381,397643713.7,776133286.6,5045069553,82070239330,27347181861,50439467515,2.35418E+11,176.808032,247.631087,187.029612,59.454636,2.13907E+11,71277339290,1.31465E+11,6.13591E+11,"Basilosaurus_cetoides,Basilosaurus_isis,Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
207,2,3.51334,100000,100,44230671653,15792009126,26942411537,66342663824,2.45414E+12,1.22721E+12,1.72528E+12,2.78486E+12,238.332501,333.800086,252.110917,80.14326,8.62224E+12,4.31161E+12,6.0615E+12,9.78417E+12,"Basilosaurus_cetoides,Basilosaurus_isis"
208,1,5.072857,100000,100,9014570462,2113979568,2055533302,26331612155,5.00486E+11,81409816446,1.17261E+11,1.12016E+12,344.124592,481.968754,364.019034,115.717607,2.53889E+12,4.1298E+11,5.94848E+11,5.68241E+12,Basilosaurus_cetoides
209,1,3.75275,100000,100,9258010731,864505512.8,2070986785,26912225259,5.17256E+11,89513372366,1.18094E+11,1.40063E+12,254.573225,356.54627,269.290546,85.604473,1.94113E+12,3.35921E+11,4.43176E+11,5.25622E+12,Basilosaurus_isis
210,3,2.644593,100000,100,1480306461,335220980.9,783769452,4550620486,81508269569,51060134236,50858803800,1.96964E+11,179.399792,251.261014,189.771206,60.326158,2.15556E+11,1.35033E+11,1.34501E+11,5.20889E+11,"Dorudon_atrox,Saghacetus_osiris,Zygorhiza_kochii"
211,1,4.14638,100000,100,1451846872,705820968.5,786254482.3,4412368231,80307271638,41004255284,51061307238,1.80972E+11,281.275685,393.944793,297.536722,94.583619,3.32984E+11,1.70019E+11,2.1172E+11,7.50377E+11,Dorudon_atrox
212,2,2.73882,100000,100,1516699790,495509929.8,792714955.5,4555433512,83572378538,33615625350,51384818335,1.95355E+11,185.791816,260.213458,196.532765,62.475583,2.2889E+11,92067147020,1.40734E+11,5.35042E+11,"Saghacetus_osiris,Zygorhiza_kochii"
213,1,4.652638,100000,100,1478602302,499504827.3,791303437.6,4111843891,81806249872,33160341133,51341845762,1.83588E+11,315.618429,442.044027,333.864879,106.131937,3.80615E+11,1.54283E+11,2.38875E+11,8.5417E+11,Zygorhiza_kochii
214,1,3.955835,100000,100,1550549192,496860142,807046614.7,4725154933,85283851103,49733999134,52213944412,2.04576E+11,268.349789,375.84124,283.863558,90.237072,3.37369E+11,1.96739E+11,2.0655E+11,8.0927E+11,Saghacetus_osiris
