Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
122,3,16.14084,63454,63.454,4.79554,1.919705,1,17.425465,0.002628,0.0021,0.002108,0.004467,1.238727,0.066374,0.026536,5.053555,0.042424,0.033889,0.034023,0.072099,"Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus"
123,1,5.369476,66094,66.094,6.851339,1.061404,1,23.166988,0.003824,0.001999,0.00218,0.006941,0.41208,0.02208,0.008827,1.681136,0.020533,0.010732,0.011704,0.03727,Hyopsodus_miticulus
124,1,8.254583,63449,63.449,4.875994,1.362653,1,15.375369,0.002658,0.001762,0.002112,0.004393,0.633497,0.033944,0.013571,2.584437,0.02194,0.014541,0.017434,0.036264,Hyopsodus_lepidus
125,1,9.463086,63320,63.32,4.695444,0.969976,1,12.417529,0.002605,0.002165,0.002109,0.003878,0.726243,0.038914,0.015557,2.962809,0.024652,0.02049,0.019958,0.036698,Hyopsodus_paulus
126,15,1.987211,62915,62.915,4.531795,1.288943,1,11.948931,0.002488,0.001866,0.002096,0.00327,0.152508,0.008172,0.003267,0.622178,0.004945,0.003709,0.004165,0.006498,"Agriochoerus_sp.,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Leptotragulus_sp.,Loxolophus_priscus,Mouillacitherium_elegans,Robiacina_lavergnensis,Tapirulus_hyracinus"
127,2,5.182845,66612,66.612,6.975545,3.1718,1,32.228186,0.003793,0.002334,0.002185,0.00884,0.397757,0.021313,0.008521,1.622703,0.019657,0.012098,0.011325,0.045818,"Anisonchus_sectorus,Ectoconus_ditrigonus"
128,1,4.698954,67469,67.469,7.566494,2.039585,1,34.392858,0.00412,0.002331,0.002209,0.008974,0.360621,0.019323,0.007725,1.471201,0.019358,0.010953,0.010382,0.042168,Anisonchus_sectorus
129,1,1.739936,65183,65.183,5.775393,3.229327,1,23.415793,0.00316,0.002139,0.002149,0.006283,0.133531,0.007155,0.00286,0.544759,0.005497,0.003723,0.003739,0.010932,Ectoconus_ditrigonus
130,13,2.750252,64041,64.041,5.183717,0.82478,1,15.912303,0.002881,0.001931,0.002113,0.005069,0.211068,0.011309,0.004521,0.86108,0.007923,0.005312,0.005811,0.013941,"Agriochoerus_sp.,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Diacodexis_ilicis,Dichobune_leporina,Leptotragulus_sp.,Loxolophus_priscus,Mouillacitherium_elegans,Robiacina_lavergnensis,Tapirulus_hyracinus"
131,5,1.094938,64866,64.866,5.219243,0.730169,1,16.916409,0.0029,0.001984,0.002126,0.005053,0.084031,0.004503,0.0018,0.342815,0.003175,0.002173,0.002327,0.005533,"Arctocyon_primaevus,Arctocyonides_arenae,Chriacus_baldwini,Claenodon_ferox,Loxolophus_priscus"
132,1,6.051776,64074,64.074,4.487327,1.338338,1,11.440215,0.002449,0.001929,0.002109,0.002574,0.464443,0.024886,0.009949,1.894758,0.01482,0.011674,0.012763,0.015578,Chriacus_baldwini
133,4,1.094315,66436,66.436,5.776866,0.639611,1,20.890005,0.003189,0.001757,0.002163,0.006802,0.083983,0.0045,0.001799,0.34262,0.00349,0.001922,0.002367,0.007443,"Arctocyon_primaevus,Arctocyonides_arenae,Claenodon_ferox,Loxolophus_priscus"
134,1,2.362668,73907,73.907,12.442963,1.522259,2.145574,44.029425,0.006939,0.002156,0.002432,0.011586,0.181323,0.009716,0.003884,0.739731,0.016395,0.005093,0.005746,0.027375,Loxolophus_priscus
135,3,2.472659,68376,68.376,6.956396,0.872621,1,25.637123,0.00386,0.002306,0.002209,0.007604,0.189764,0.010168,0.004065,0.774168,0.009545,0.005701,0.005462,0.018801,"Arctocyon_primaevus,Arctocyonides_arenae,Claenodon_ferox"
136,1,2.819807,67425,67.425,5.985606,4.855676,1,26.740817,0.003312,0.002112,0.002182,0.005977,0.216406,0.011595,0.004636,0.882857,0.009339,0.005956,0.006153,0.016854,Claenodon_ferox
137,2,4.184261,67477,67.477,5.789725,3.702979,1,28.11779,0.003191,0.002323,0.002168,0.007259,0.321121,0.017206,0.006879,1.310055,0.01335,0.009722,0.009071,0.030372,"Arctocyon_primaevus,Arctocyonides_arenae"
138,1,4.084956,67511,67.511,5.652343,0.651772,1,18.678788,0.003149,0.002194,0.00217,0.006387,0.313499,0.016798,0.006716,1.278964,0.012863,0.008962,0.008863,0.026093,Arctocyonides_arenae
139,1,4.08373,67535,67.535,5.690991,1.085506,1,21.351152,0.003152,0.001714,0.002169,0.008258,0.313405,0.016793,0.006714,1.27858,0.012872,0.006999,0.008858,0.033725,Arctocyon_primaevus
140,8,4.102011,64365,64.365,4.75123,0.878133,1,15.674896,0.002568,0.002,0.002086,0.003801,0.314808,0.016868,0.006744,1.284304,0.010536,0.008203,0.008557,0.015592,"Agriochoerus_sp.,Bathygenys_reevesi,Diacodexis_ilicis,Dichobune_leporina,Leptotragulus_sp.,Mouillacitherium_elegans,Robiacina_lavergnensis,Tapirulus_hyracinus"
141,3,7.487685,64732,64.732,4.434179,1.242875,1,11.702434,0.002427,0.001857,0.002073,0.003444,0.574641,0.030791,0.01231,2.344328,0.01817,0.013905,0.015522,0.02579,"Diacodexis_ilicis,Dichobune_leporina,Mouillacitherium_elegans"
142,1,20.55679,64627,64.627,4.318116,0.514222,1,11.733557,0.002345,0.001866,0.002068,0.002986,1.577628,0.084533,0.033795,6.43615,0.048202,0.038364,0.042511,0.061379,Mouillacitherium_elegans
143,2,1.652761,65617,65.617,4.937078,1.044601,1,17.231744,0.002683,0.002245,0.002082,0.004784,0.126841,0.006796,0.002717,0.517465,0.004435,0.00371,0.003441,0.007907,"Diacodexis_ilicis,Dichobune_leporina"
144,1,1.420065,65608,65.608,4.78476,1.372053,1,14.406535,0.002667,0.001757,0.002082,0.005324,0.108983,0.00584,0.002335,0.44461,0.003787,0.002495,0.002957,0.007561,Diacodexis_ilicis
145,1,20.41093,65220,65.22,4.431058,2.178946,1,14.770165,0.002413,0.002023,0.002071,0.003165,1.566434,0.083933,0.033556,6.390482,0.049257,0.04129,0.042275,0.064593,Dichobune_leporina
146,1,30.073914,63778,63.778,4.286094,1.364588,1,11.598638,0.002315,0.001998,0.002074,0.002473,2.308018,0.123669,0.049442,9.415878,0.069624,0.060077,0.062361,0.074371,Tapirulus_hyracinus
147,4,8.481154,65055,65.055,4.806009,1.086352,1,13.446185,0.002654,0.00196,0.002095,0.00407,0.650885,0.034876,0.013943,2.655375,0.022508,0.016621,0.017771,0.034517,"Agriochoerus_sp.,Bathygenys_reevesi,Leptotragulus_sp.,Robiacina_lavergnensis"
148,2,8.983363,65452,65.452,4.904663,4.141246,1,22.599829,0.002649,0.001884,0.002095,0.004119,0.689427,0.036941,0.014769,2.812612,0.023796,0.01692,0.018824,0.037004,"Bathygenys_reevesi,Leptotragulus_sp."
149,1,11.17477,65502,65.502,4.923317,2.779761,1,19.62108,0.002662,0.001871,0.002099,0.004571,0.857606,0.045952,0.018371,3.498722,0.02975,0.020903,0.023453,0.051083,Bathygenys_reevesi
150,1,6.629443,65236,65.236,4.667421,1.41847,1,12.961463,0.002556,0.001866,0.00209,0.003802,0.508776,0.027261,0.010899,2.07562,0.016946,0.012368,0.013856,0.025202,Leptotragulus_sp.
151,2,9.447981,65311,65.311,4.721507,1.389428,1,15.827303,0.002598,0.001463,0.002092,0.006509,0.725084,0.038852,0.015532,2.95808,0.024549,0.013819,0.01977,0.061497,"Agriochoerus_sp.,Robiacina_lavergnensis"
152,1,7.039335,65360,65.36,4.839169,1.385404,1,16.505207,0.002637,0.002015,0.002093,0.004462,0.540233,0.028947,0.011573,2.203954,0.018563,0.014187,0.014737,0.03141,Agriochoerus_sp.
153,1,11.905661,65481,65.481,4.929216,1.371574,1,17.906432,0.002676,0.001924,0.002099,0.004417,0.913698,0.048958,0.019573,3.727558,0.031856,0.022912,0.024987,0.052583,Robiacina_lavergnensis
