Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
21,1,10.48712,11352,11.352,1.243568,1.013499,1,1.991916,0.003206,0.002687,0.00278,0.003838,0.031236,0.027498,0.028829,0.019439,0.033619,0.028178,0.029154,0.040249,Zalambdalestes_lechei
22,73,2.915523,15423,15.423,1.485361,0.650582,1,4.135301,0.003785,0.002652,0.002816,0.00644,0.008684,0.007645,0.008015,0.005404,0.011034,0.007733,0.00821,0.018775,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Ectoganus_copei,Eoryctes_melanus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Labidolemur_kayi,Leptictis_sp.,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Onychodectes_tisonensis,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Prorastomus_sirenoides,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
23,1,31.193214,12189,12.189,1.210151,1.032726,1,1.600737,0.003089,0.002563,0.002786,0.003056,0.092908,0.081791,0.08575,0.057821,0.096347,0.079958,0.086904,0.095332,Prorastomus_sirenoides
24,1,43.014051,12356,12.356,1.248699,1.14137,1,2.338827,0.003174,0.002731,0.00279,0.003694,0.128116,0.112786,0.118246,0.079733,0.136542,0.117472,0.120013,0.158885,Leptictis_sp.
25,1,27.171584,15433,15.433,1.564384,1.134224,1,3.254571,0.00392,0.002667,0.00284,0.006462,0.08093,0.071246,0.074695,0.050366,0.106518,0.072459,0.077167,0.175574,Eoryctes_melanus
26,2,13.932738,15656,15.656,1.438068,0.995944,1,2.756887,0.003647,0.002707,0.002829,0.005724,0.041498,0.036533,0.038301,0.025826,0.050818,0.037712,0.039416,0.079749,"Ectoganus_copei,Onychodectes_tisonensis"
27,1,3.001425,18743,18.743,1.896135,-0.031403,1,9.024451,0.004654,0.002448,0.002881,0.009209,0.00894,0.00787,0.008251,0.005564,0.013968,0.007349,0.008647,0.02764,Onychodectes_tisonensis
28,1,14.03835,17857,17.857,1.690542,1.107476,1,4.164615,0.004207,0.002786,0.002869,0.00788,0.041813,0.03681,0.038591,0.026022,0.059062,0.039105,0.040276,0.110624,Ectoganus_copei
29,68,2.286825,13760,13.76,1.313736,1.043875,1,2.347007,0.003342,0.002576,0.002798,0.004693,0.006811,0.005996,0.006286,0.004239,0.007642,0.005892,0.006398,0.010732,"Acmeodon_secans,Adapis_parisiensis,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Ignacius_graybullianus,Labidolemur_kayi,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Microchoerus_erinaceus,Microsyops_annectens,Mouillacitherium_elegans,Necrolemur_antiquus,Notharctus_tenebrosus,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Paramys_copei,Paramys_delicatus,Phenacodus_primaevus,Phenacodus_wortmani,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Robiacina_lavergnensis,Rooneyia_viejaensis,Sinopa_lania,Smilodectes_gracilis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
30,19,7.970107,15489,15.489,1.307389,0.789787,1,2.770927,0.00332,0.002614,0.002788,0.004485,0.023739,0.020898,0.02191,0.014774,0.026457,0.020837,0.022221,0.035745,"Adapis_parisiensis,Ignacius_graybullianus,Labidolemur_kayi,Microchoerus_erinaceus,Microsyops_annectens,Necrolemur_antiquus,Notharctus_tenebrosus,Paramys_copei,Paramys_delicatus,Plesiadapis_cookei,Plesiadapis_tricuspidens,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus,Rooneyia_viejaensis,Smilodectes_gracilis"
31,1,16.228523,14610,14.61,1.242023,1.043673,1,1.891469,0.003158,0.002717,0.002783,0.003581,0.048336,0.042552,0.044612,0.030082,0.051242,0.044101,0.045161,0.058107,Labidolemur_kayi
32,8,10.267947,16909,16.909,1.278013,1.062236,1,2.456639,0.003243,0.002673,0.00277,0.004179,0.030583,0.026923,0.028227,0.019033,0.033296,0.027443,0.028442,0.042915,"Paramys_copei,Paramys_delicatus,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni,Rapamys_atramontis,Reithroparamys_delicatissimus"
33,6,3.534833,19511,19.511,1.409433,0.919035,1,2.775838,0.003572,0.002675,0.002777,0.005773,0.010528,0.009269,0.009717,0.006552,0.012628,0.009454,0.009816,0.020407,"Paramys_copei,Paramys_delicatus,Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni"
34,2,3.174097,20627,20.627,1.41604,1.030594,1,3.521699,0.003574,0.002512,0.002777,0.00648,0.009454,0.008323,0.008726,0.005884,0.011343,0.007973,0.008814,0.020568,"Paramys_copei,Paramys_delicatus"
35,1,2.409779,20512,20.512,1.393072,1.160746,1,3.448202,0.003499,0.002353,0.002776,0.005788,0.007177,0.006319,0.006624,0.004467,0.008432,0.005671,0.00669,0.013948,Paramys_copei
36,1,6.01576,19537,19.537,1.279016,0.890162,1,3.888007,0.00322,0.002421,0.002761,0.004495,0.017918,0.015774,0.016537,0.011151,0.019368,0.014562,0.01661,0.027039,Paramys_delicatus
37,4,3.348207,20622,20.622,1.361984,1.040559,1,2.837223,0.003466,0.002639,0.002764,0.005525,0.009973,0.008779,0.009204,0.006206,0.011606,0.008835,0.009254,0.018498,"Pseudotomus_hians,Pseudotomus_horribilis,Pseudotomus_oweni,Pseudotomus_petersoni"
38,1,5.848942,19482,19.482,1.301086,0.939208,1,2.35049,0.00329,0.002505,0.002764,0.004412,0.017421,0.015336,0.016079,0.010842,0.019241,0.01465,0.016166,0.025807,Pseudotomus_hians
39,1,5.852313,18999,18.999,1.231521,0.808076,1,2.403825,0.003119,0.002577,0.002752,0.003547,0.017431,0.015345,0.016088,0.010848,0.018255,0.015082,0.016106,0.020759,Pseudotomus_horribilis
40,1,6.517219,18985,18.985,1.222058,0.937755,1,1.967456,0.0031,0.002629,0.00275,0.003446,0.019411,0.017089,0.017916,0.012081,0.020206,0.017133,0.017922,0.022458,Pseudotomus_oweni
41,1,10.6105,18983,18.983,1.237593,1.011443,1,2.688902,0.003134,0.002643,0.002752,0.003785,0.031603,0.027821,0.029168,0.019668,0.033255,0.028041,0.0292,0.040159,Pseudotomus_petersoni
42,2,7.766762,18589,18.589,1.350389,1.172623,1,3.252284,0.003425,0.002865,0.002779,0.006938,0.023133,0.020365,0.021351,0.014397,0.026605,0.022249,0.021581,0.053887,"Rapamys_atramontis,Reithroparamys_delicatissimus"
43,1,14.99973,17930,17.93,1.276139,1.084241,1,2.318012,0.003242,0.002727,0.002767,0.004841,0.044676,0.03933,0.041234,0.027804,0.048634,0.040904,0.041504,0.072611,Rapamys_atramontis
44,1,4.959941,18302,18.302,1.316886,1.081845,1,2.582904,0.00335,0.002616,0.002772,0.00519,0.014773,0.013005,0.013635,0.009194,0.016616,0.012977,0.013749,0.025742,Reithroparamys_delicatissimus
45,10,6.807715,18592,18.592,1.502838,1.117476,1,3.110753,0.003788,0.002697,0.002835,0.006683,0.020277,0.01785,0.018714,0.012619,0.025787,0.01836,0.0193,0.045498,"Adapis_parisiensis,Ignacius_graybullianus,Microchoerus_erinaceus,Microsyops_annectens,Necrolemur_antiquus,Notharctus_tenebrosus,Plesiadapis_cookei,Plesiadapis_tricuspidens,Rooneyia_viejaensis,Smilodectes_gracilis"
46,1,16.85415,17368,17.368,1.344962,0.820112,1,2.540809,0.003375,0.002629,0.002817,0.004472,0.0502,0.044193,0.046332,0.031242,0.056876,0.04431,0.047478,0.075364,Microsyops_annectens
47,9,2.658335,26233,26.233,2.10435,1.179671,1,6.405102,0.005062,0.002352,0.002974,0.010678,0.007918,0.00697,0.007308,0.004928,0.013458,0.006251,0.007906,0.028385,"Adapis_parisiensis,Ignacius_graybullianus,Microchoerus_erinaceus,Necrolemur_antiquus,Notharctus_tenebrosus,Plesiadapis_cookei,Plesiadapis_tricuspidens,Rooneyia_viejaensis,Smilodectes_gracilis"
48,3,2.363713,41317,41.317,4.28555,0.749853,1,14.864482,0.010387,0.002007,0.003306,0.028749,0.00704,0.006198,0.006498,0.004381,0.024553,0.004744,0.007814,0.067953,"Ignacius_graybullianus,Plesiadapis_cookei,Plesiadapis_tricuspidens"
49,1,4.467378,41407,41.407,4.247955,0.872197,1,13.1789,0.010343,0.002229,0.003308,0.024185,0.013306,0.011714,0.012281,0.008281,0.046206,0.009956,0.014778,0.108041,Ignacius_graybullianus
50,2,1.674197,58770,58.77,7.959404,0.556432,2.644125,21.625854,0.019499,0.001829,0.006295,0.043003,0.004987,0.00439,0.004602,0.003103,0.032644,0.003063,0.010539,0.071995,"Plesiadapis_cookei,Plesiadapis_tricuspidens"
51,1,1.672302,59405,59.405,8.087636,0.782043,2.839842,21.93575,0.019845,0.002515,0.006912,0.043601,0.004981,0.004385,0.004597,0.0031,0.033187,0.004206,0.011559,0.072913,Plesiadapis_cookei
52,1,1.628586,97966,97.966,18.746765,7.179612,12.92588,38.217016,0.046034,0.02396,0.035015,0.065187,0.004851,0.00427,0.004477,0.003019,0.07497,0.039022,0.057026,0.106162,Plesiadapis_tricuspidens
53,6,5.402785,29342,29.342,2.216422,0.912429,1,6.121519,0.005312,0.003074,0.003036,0.011191,0.016092,0.014166,0.014852,0.010015,0.028697,0.016608,0.016403,0.060461,"Adapis_parisiensis,Microchoerus_erinaceus,Necrolemur_antiquus,Notharctus_tenebrosus,Rooneyia_viejaensis,Smilodectes_gracilis"
54,3,10.39126,32409,32.409,2.266974,0.954151,1,5.601416,0.0055,0.003309,0.00309,0.012554,0.03095,0.027247,0.028566,0.019262,0.057153,0.034387,0.032109,0.130454,"Microchoerus_erinaceus,Necrolemur_antiquus,Rooneyia_viejaensis"
55,1,7.805407,32279,32.279,2.245866,1.158037,1,6.511153,0.005399,0.002486,0.003087,0.010037,0.023248,0.020466,0.021457,0.014468,0.042143,0.019402,0.024095,0.078343,Rooneyia_viejaensis
56,2,5.746489,39326,39.326,3.039855,1.877253,1,10.186486,0.00725,0.003158,0.003285,0.015882,0.017116,0.015068,0.015797,0.010652,0.041663,0.018147,0.01888,0.091268,"Microchoerus_erinaceus,Necrolemur_antiquus"
57,1,4.888695,42667,42.667,3.562676,1.079239,1,9.739983,0.008481,0.002779,0.003413,0.019297,0.014561,0.012819,0.013439,0.009062,0.041461,0.013583,0.016685,0.094339,Necrolemur_antiquus
58,1,3.666024,50971,50.971,5.018242,1.355673,1,12.35379,0.011801,0.003173,0.003919,0.022543,0.010919,0.009613,0.010078,0.006796,0.043264,0.011631,0.014367,0.082643,Microchoerus_erinaceus
59,3,3.756608,29961,29.961,2.124455,0.860546,1,6.370669,0.005128,0.002511,0.003024,0.010536,0.011189,0.00985,0.010327,0.006963,0.019264,0.009431,0.01136,0.039581,"Adapis_parisiensis,Notharctus_tenebrosus,Smilodectes_gracilis"
60,1,17.16625,28605,28.605,1.91136,0.847602,1,5.57971,0.004604,0.002817,0.002997,0.008276,0.051129,0.045011,0.04719,0.03182,0.079032,0.048352,0.051447,0.142059,Adapis_parisiensis
61,2,2.350857,31525,31.525,2.311181,0.780335,1,6.887757,0.005602,0.003147,0.003049,0.014058,0.007002,0.006164,0.006463,0.004358,0.01317,0.007397,0.007168,0.033048,"Notharctus_tenebrosus,Smilodectes_gracilis"
62,1,2.033847,31264,31.264,2.200079,0.741459,1,5.611681,0.005356,0.002853,0.003044,0.011887,0.006058,0.005333,0.005591,0.00377,0.010893,0.005802,0.006191,0.024177,Notharctus_tenebrosus
63,1,2.347549,30268,30.268,2.063464,1.170879,1,5.276738,0.004976,0.002958,0.003021,0.009972,0.006992,0.006155,0.006453,0.004352,0.011682,0.006943,0.007092,0.023409,Smilodectes_gracilis
64,49,1.57911,16485,16.485,1.427413,1.018149,1,3.957368,0.003597,0.002544,0.002827,0.005766,0.004703,0.004141,0.004341,0.002927,0.005681,0.004018,0.004464,0.009105,"Acmeodon_secans,Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Mouillacitherium_elegans,Oodectes_herpestoides,Palaeophyllophora_oltina,Palaeophyllophora_quercyi,Pantolambda_bathmodon,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Robiacina_lavergnensis,Sinopa_lania,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
65,1,15.648142,14906,14.906,1.279126,1.192368,1,3.298278,0.003213,0.002694,0.002812,0.003712,0.046607,0.041031,0.043017,0.029006,0.050278,0.042156,0.044002,0.058085,Acmeodon_secans
66,2,32.857,17932,17.932,1.495009,1.035235,1,3.124623,0.003743,0.002463,0.00285,0.005934,0.097864,0.086153,0.090324,0.060905,0.122982,0.080941,0.093642,0.194964,"Palaeophyllophora_oltina,Palaeophyllophora_quercyi"
67,1,9.401399,16628,16.628,1.35183,1.007472,1,2.70404,0.003429,0.002747,0.002826,0.006302,0.028002,0.024651,0.025844,0.017427,0.03224,0.02583,0.026568,0.059245,Palaeophyllophora_oltina
68,1,8.129926,16897,16.897,1.379122,1.08477,1,2.967645,0.003489,0.002561,0.002827,0.005822,0.024215,0.021317,0.022349,0.01507,0.028365,0.020824,0.022983,0.047336,Palaeophyllophora_quercyi
69,46,1.272585,18046,18.046,1.434457,0.960557,1,3.46655,0.003552,0.002657,0.00286,0.005096,0.00379,0.003337,0.003498,0.002359,0.00452,0.003382,0.00364,0.006486,"Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Cynohyaenodon_cayluxi,Diacodexis_ilicis,Dichobune_leporina,Dinictis_felina,Ectoconus_ditrigonus,Hyaenodon_horridus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Metacheiromys_marshi,Miacis_sylvestris,Mouillacitherium_elegans,Oodectes_herpestoides,Pantolambda_bathmodon,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Prohesperocyon_wilsoni,Robiacina_lavergnensis,Sinopa_lania,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus,Xenicohippus_sp."
70,11,9.872557,18808,18.808,1.426556,1.045422,1,4.306029,0.003553,0.002704,0.002866,0.005155,0.029405,0.025887,0.02714,0.0183,0.035075,0.026694,0.028299,0.050889,"Cynohyaenodon_cayluxi,Dinictis_felina,Hyaenodon_horridus,Metacheiromys_marshi,Miacis_sylvestris,Oodectes_herpestoides,Prohesperocyon_wilsoni,Sinopa_lania,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus"
71,1,16.76965,18246,18.246,1.355,0.960459,1,2.279662,0.003396,0.002733,0.00286,0.0042,0.049948,0.043971,0.0461,0.031085,0.056946,0.045829,0.047961,0.070426,Metacheiromys_marshi
72,10,4.567285,19351,19.351,1.393242,0.941708,1,2.801632,0.003491,0.002512,0.002866,0.005035,0.013604,0.011976,0.012555,0.008466,0.015946,0.011474,0.01309,0.022996,"Cynohyaenodon_cayluxi,Dinictis_felina,Hyaenodon_horridus,Miacis_sylvestris,Oodectes_herpestoides,Prohesperocyon_wilsoni,Sinopa_lania,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus"
73,7,4.347214,20298,20.298,1.393485,1.115183,1,2.749457,0.003489,0.002719,0.002865,0.004773,0.012948,0.011399,0.01195,0.008058,0.015166,0.01182,0.012455,0.020751,"Dinictis_felina,Miacis_sylvestris,Oodectes_herpestoides,Prohesperocyon_wilsoni,Viverravus_minutus,Vulpavus_ovatus,Vulpavus_profectus"
74,6,2.783153,21291,21.291,1.418914,1.06749,1,2.663612,0.003554,0.002523,0.002869,0.005061,0.00829,0.007298,0.007651,0.005159,0.009892,0.007022,0.007985,0.014085,"Dinictis_felina,Miacis_sylvestris,Oodectes_herpestoides,Prohesperocyon_wilsoni,Vulpavus_ovatus,Vulpavus_profectus"
75,5,1.8849,22872,22.872,1.492817,1.050227,1,3.185016,0.003706,0.00247,0.002882,0.005771,0.005614,0.004942,0.005182,0.003494,0.006986,0.004656,0.005432,0.010879,"Dinictis_felina,Miacis_sylvestris,Prohesperocyon_wilsoni,Vulpavus_ovatus,Vulpavus_profectus"
76,3,2.573161,24616,24.616,1.549555,1.037806,1,3.126358,0.003888,0.00284,0.002902,0.006923,0.007664,0.006747,0.007074,0.00477,0.010005,0.007308,0.007467,0.017814,"Dinictis_felina,Miacis_sylvestris,Prohesperocyon_wilsoni"
77,2,8.517057,26128,26.128,1.652756,0.839355,1,4.94086,0.004106,0.00236,0.002919,0.011006,0.025368,0.022332,0.023413,0.015788,0.034972,0.0201,0.024861,0.093743,"Dinictis_felina,Prohesperocyon_wilsoni"
78,1,5.492608,25568,25.568,1.573472,1.209973,1,3.675432,0.003921,0.002608,0.002907,0.007462,0.01636,0.014402,0.015099,0.010181,0.021535,0.014323,0.015969,0.040988,Prohesperocyon_wilsoni
79,1,7.911529,24907,24.907,1.495154,1.134293,1,3.243874,0.003705,0.002746,0.002895,0.005652,0.023564,0.020745,0.021749,0.014665,0.029308,0.021728,0.022904,0.044714,Dinictis_felina
80,1,2.461254,26050,26.05,1.780617,0.83299,1,4.445266,0.004375,0.002718,0.002934,0.007841,0.007331,0.006454,0.006766,0.004562,0.010769,0.006691,0.007221,0.019298,Miacis_sylvestris
81,2,1.664924,25878,25.878,1.778815,0.951838,1,6.157492,0.00438,0.002533,0.002921,0.008031,0.004959,0.004366,0.004577,0.003086,0.007292,0.004216,0.004863,0.013372,"Vulpavus_ovatus,Vulpavus_profectus"
82,1,1.619813,23840,23.84,1.477261,0.879521,1,3.212551,0.003677,0.002311,0.002885,0.006101,0.004825,0.004247,0.004453,0.003003,0.005955,0.003743,0.004673,0.009882,Vulpavus_ovatus
83,1,2.989052,23627,23.627,1.453879,0.943601,1,2.851329,0.003621,0.002423,0.002882,0.005572,0.008903,0.007838,0.008217,0.005541,0.010822,0.007243,0.008614,0.016654,Vulpavus_profectus
84,1,6.536776,20649,20.649,1.35475,0.753604,1,3.561142,0.003347,0.00262,0.002859,0.003919,0.01947,0.01714,0.01797,0.012117,0.021881,0.017129,0.018689,0.025618,Oodectes_herpestoides
85,1,9.317673,19818,19.818,1.328179,0.99883,1,2.47869,0.003319,0.002626,0.002857,0.003788,0.027752,0.024432,0.025614,0.017272,0.030925,0.024472,0.026621,0.035298,Viverravus_minutus
86,3,3.982684,23123,23.123,1.62397,1.120494,1,4.251378,0.004009,0.002443,0.002922,0.006993,0.011862,0.010443,0.010948,0.007382,0.015966,0.009731,0.011637,0.027851,"Cynohyaenodon_cayluxi,Hyaenodon_horridus,Sinopa_lania"
87,2,7.494947,26404,26.404,1.969292,0.949894,1,7.612167,0.00477,0.002635,0.002975,0.009976,0.022323,0.019652,0.020604,0.013893,0.03575,0.01975,0.0223,0.074767,"Cynohyaenodon_cayluxi,Sinopa_lania"
88,1,12.37647,25561,25.561,1.814856,1.027122,1,5.314516,0.004442,0.002968,0.002963,0.008755,0.036863,0.032452,0.034023,0.022942,0.054974,0.036738,0.036671,0.108362,Cynohyaenodon_cayluxi
89,1,2.248798,28832,28.832,2.373265,0.981825,1,6.412726,0.005798,0.002949,0.003023,0.012498,0.006698,0.005897,0.006182,0.004168,0.013038,0.006633,0.006797,0.028106,Sinopa_lania
90,1,22.197855,25286,25.286,1.895463,1.332526,1,6.267715,0.004611,0.002698,0.002968,0.008235,0.066116,0.058204,0.061022,0.041147,0.10236,0.059889,0.065877,0.182807,Hyaenodon_horridus
91,35,1.12273,25376,25.376,1.722511,1.074368,1,4.062171,0.004209,0.002462,0.002994,0.007507,0.003344,0.002944,0.003086,0.002081,0.004726,0.002764,0.003361,0.008429,"Agriochoerus_sp.,Alcidedorbignya_inopinata,Anisonchus_sectorus,Arctocyon_primaevus,Arctocyonides_arenae,Bathygenys_reevesi,Chriacus_baldwini,Claenodon_ferox,Coryphodon_elephantopus,Coryphodon_hamatus,Diacodexis_ilicis,Dichobune_leporina,Ectoconus_ditrigonus,Hyopsodus_lepidus,Hyopsodus_miticulus,Hyopsodus_paulus,Hyrachyus_modestus,Leptolambda_schmidti,Leptotragulus_sp.,Loxolophus_priscus,Meniscotherium_chamense,Mouillacitherium_elegans,Pantolambda_bathmodon,Phenacodus_primaevus,Phenacodus_wortmani,Pleuraspidotherium_aumonieri,Robiacina_lavergnensis,Tapirulus_hyracinus,Tetheopsis_ingens,Tetraclaenodon_pliciferus,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii,Uintatherium_anceps,Xenicohippus_sp."
92,2,21.766112,57731,57.731,7.329996,0.599461,2.148416,20.228152,0.01751,0.001834,0.004944,0.036832,0.06483,0.057072,0.059835,0.040347,0.381119,0.039916,0.107614,0.801692,"Tetheopsis_ingens,Uintatherium_anceps"
93,1,8.541614,72672,72.672,11.455343,0.9862,6.731997,28.611737,0.027835,0.004169,0.018329,0.045026,0.025441,0.022397,0.023481,0.015833,0.237759,0.035608,0.156558,0.384597,Uintatherium_anceps
94,1,8.464146,83232,83.232,14.099189,1.845758,9.453863,26.099702,0.034368,0.002628,0.025701,0.047418,0.02521,0.022194,0.023268,0.01569,0.290895,0.022241,0.217539,0.401351,Tetheopsis_ingens
95,8,5.561542,36339,36.339,2.205042,0.895315,1,4.91012,0.005269,0.00268,0.003254,0.009379,0.016565,0.014583,0.015289,0.010309,0.029302,0.014906,0.018097,0.052162,"Alcidedorbignya_inopinata,Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus,Trogosus_grangeri,Trogosus_hillsii"
96,2,12.48521,40688,40.688,2.736717,0.988434,1,7.920333,0.006519,0.003287,0.003385,0.014146,0.037187,0.032737,0.034322,0.023143,0.081395,0.041035,0.042262,0.176618,"Trogosus_grangeri,Trogosus_hillsii"
97,1,7.673527,43587,43.587,3.229598,0.894716,1,10.58107,0.007658,0.001937,0.0035,0.018755,0.022855,0.020121,0.021095,0.014224,0.058765,0.014864,0.026857,0.143916,Trogosus_grangeri
98,1,7.665186,39185,39.185,2.503386,2.257901,1,7.259031,0.00592,0.002976,0.003335,0.012902,0.022831,0.020099,0.021072,0.014209,0.045375,0.022815,0.025563,0.098897,Trogosus_hillsii
99,6,2.27773,45377,45.377,3.209419,0.867323,1,8.65214,0.007585,0.003103,0.003574,0.016206,0.006784,0.005972,0.006261,0.004222,0.017276,0.007068,0.008141,0.036912,"Alcidedorbignya_inopinata,Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
100,1,3.671445,43501,43.501,2.677472,1.256624,1,6.352889,0.006319,0.003519,0.003496,0.011843,0.010935,0.009627,0.010093,0.006806,0.0232,0.012919,0.012835,0.043481,Alcidedorbignya_inopinata
101,5,1.828288,58334,58.334,4.650295,0.573857,1.860471,12.885985,0.010997,0.002899,0.004746,0.023559,0.005445,0.004794,0.005026,0.003389,0.020106,0.005299,0.008677,0.043073,"Coryphodon_elephantopus,Coryphodon_hamatus,Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
102,3,1.579494,77701,77.701,7.66095,2.070775,4.154139,22.524651,0.018133,0.004373,0.010514,0.039377,0.004704,0.004142,0.004342,0.002928,0.02864,0.006907,0.016607,0.062195,"Leptolambda_schmidti,Pantolambda_bathmodon,Titanoides_primaevus"
103,2,1.242842,78539,78.539,7.6642,10.26602,4.179558,46.874365,0.018071,0.03122,0.010647,0.114595,0.003702,0.003259,0.003417,0.002304,0.02246,0.038802,0.013232,0.142423,"Leptolambda_schmidti,Pantolambda_bathmodon"
104,1,1.064755,79103,79.103,7.785787,3.702358,4.252298,26.549907,0.018416,0.006043,0.01086,0.042348,0.003171,0.002792,0.002927,0.001974,0.019608,0.006435,0.011563,0.04509,Pantolambda_bathmodon
105,1,6.687779,81889,81.889,8.18888,3.758915,4.604831,28.396909,0.019356,0.00472,0.011852,0.03875,0.019919,0.017536,0.018385,0.012397,0.129451,0.031568,0.079261,0.259151,Leptolambda_schmidti
