Node ID,No Taxa,Original BL,No different from original,Pct time scaled,Mean Scalar,Mode Scalar,Median Scalar,SD Scalar,Mean SigV,Mode SigV,Median SigV,SD SigV,Mean DeltaB,Mode DeltaB,Median DeltaB,SD DeltaB,Mean DeltaV,Mode DeltaV,Median DeltaV,SD DeltaV,Taxa List
206,12,3.433327,100000,100,643868.0097,225212.2349,129571.3938,2339633.011,35045588.13,3682462.048,6931041.487,97530605.02,227.35378,322.777391,238.483587,78.286502,120322964,12643096.38,23796531.88,334854459.5,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Cebochoerus_sp.,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
207,1,13.43126,100000,100,609060.7049,75051.10708,127048.8143,1729109.441,33244511.63,854877.7503,6826600.03,86403522.7,889.4136,1262.713125,932.95368,306.258728,446515679.3,11482085.33,91689839.92,1160508178,Cebochoerus_sp.
208,11,2.36955,100000,100,2676112.807,505694.4355,1207397.043,8351583.397,144098849.7,62049859.17,75282272.36,355217448.3,156.910818,222.768518,164.592182,54.030327,341449429.3,147030243.8,178385108.5,841705504.6,"Agriochoerus_sp.,Basilosaurus_cetoides,Basilosaurus_isis,Dalanistes_ahmedi,Dorudon_atrox,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis,Rodhocetus_kasrani,Saghacetus_osiris,Zygorhiza_kochii"
209,4,3.645104,100000,100,2462277.794,647416.347,1139275.159,7787833.081,131690865.1,44864796.33,71628115.44,307001513.1,241.377583,342.687184,253.193907,83.115427,480026899.1,163536848.6,261091930.1,1119052443,"Agriochoerus_sp.,Oxacron_sp.,Protoreodon_petersoni,Robiacina_lavergnensis"
210,2,3.084942,100000,100,2599011.307,1134291.383,1142979.226,11316232.61,140485312.7,48888057.09,71856006.36,531354158.8,204.28384,290.02467,214.284288,70.342649,433389041.6,150816820.6,221671612,1639196761,"Agriochoerus_sp.,Protoreodon_petersoni"
211,1,3.954393,100000,100,2488898.868,1201574.268,1135336.688,11344118.3,134559926.3,82439034.91,71399399.48,572659084.6,261.858598,371.764372,274.677543,90.167815,532102830.6,325996342.6,282341285.5,2264519075,Agriochoerus_sp.
212,1,3.395389,100000,100,2460064.372,521179.6149,1136106.423,8202498.91,133502650.2,38546751.08,71454434.37,424519069.3,224.841538,319.210726,235.848361,77.421442,453293429.9,130881214.6,242615600.5,1441407378,Protoreodon_petersoni
213,2,6.915322,100000,100,2493250.549,1012634.361,1134490.009,9554580.837,134027243.2,40393831.92,71361770.67,415915146.2,457.930338,650.130208,480.347719,157.682728,926841543.2,279336354.5,493489622.7,2876187161,"Oxacron_sp.,Robiacina_lavergnensis"
214,1,4.990339,100000,100,2441434.476,664502.4966,1133214.838,7067234.337,132238459.7,55030033.72,71282686.56,361482798.9,330.4586,469.15677,346.635769,113.789389,659914742.5,274618523.4,355724770.8,1803921709,Robiacina_lavergnensis
215,1,6.387893,100000,100,2428957.656,486352.1955,1129932.066,7570528.424,130619094.1,36619600.06,71161826.84,363882010.1,423.004164,600.545022,443.71178,145.656326,834380796.8,233922086.9,454574135.5,2324439345,Oxacron_sp.
